,Managed_By,Fulfill_Via,Product_Group,Sub_Classification,Vendor,Brand,Dosage_Form,Unit_of_Measure_(Per_Pack),Line_Item_Quantity,Line_Item_Value,Pack_Price,Unit_Price,First_Line_Designation,Weight_(Kilograms),Freight_Cost_USD,Line_Item_Insurance_(USD),Freight_Cost_USD_Clean,Weight_Kilograms_Clean,Manufacturing_company,country_encoded,shipment_mode_encoded,manufacturing_site_encoded
848,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,390.0,1010.1,2.59,0.01,No,See DN-373 (ID#:10623),See DN-373 (ID#:10623),1.62,13873.0,2846.0,Cipla,2,1,4
849,PMO - US,From RDC,HRDT,HIV test,SCMS from RDC,Determine,Test kit,100.0,350.0,25200.0,72.0,0.72,No,See DN-376 (ID#:10628),See DN-376 (ID#:10628),40.32,2172.0,476.0,Inverness Japan,1,1,9
850,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Others,Capsule,100.0,2623.0,27279.2,10.4,0.1,Yes,159,1007.34,43.65,1007.34,159.0,GSK Crawley,4,1,10
851,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,5496.0,10827.12,1.97,0.01,Yes,6230,25739.49,17.32,25739.49,6230.0,Aurobindo Unit III,4,1,1
852,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Capsule,30.0,100.0,224.0,2.24,0.07,Yes,118,1616.04,0.36,1616.04,118.0,Aurobindo Unit III,2,1,1
853,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,200.0,500.0,700.0,1.4,0.01,No,See DN-426 (ID#:10633),See DN-426 (ID#:10633),1.12,10879.28,7341.0,Aurobindo Unit III,7,1,1
854,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,1.0,2.0,2.0,0.07,Yes,63,598.08,0.0,598.08,63.0,Cipla,8,1,4
855,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1650.0,22275.0,13.5,0.22,Yes,197,1637,35.64,1637.0,197.0,Aurobindo Unit III,3,1,1
856,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,44135.0,548156.7,12.42,0.41,Yes,3801,13715.55,877.05,13715.55,3801.0,Aurobindo Unit III,4,1,1
857,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,42.0,1102.5,26.25,0.88,Yes,464,3393,1.76,3393.0,464.0,Gilead(Nycomed) Oranienburg DE,3,1,29
858,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,3119.0,0.0,0.0,0.0,Yes,1088,2951.94,0.0,2951.94,1088.0,Aurobindo Unit III,1,1,1
859,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Capsule,90.0,2066.0,33056.0,16.0,0.18,Yes,236,1448.2,52.89,1448.2,236.0,Aurobindo Unit III,4,1,1
860,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Capsule,60.0,219.0,383.25,1.75,0.03,Yes,16,472.5,0.61,472.5,16.0,Aurobindo Unit III,15,1,1
861,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Others,Tablet,30.0,1184.0,20128.0,17.0,0.57,Yes,49,639.75,32.2,639.75,49.0,Gilead(Nycomed) Oranienburg DE,15,1,29
862,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,479.0,19686.9,41.1,0.34,Yes,421,5947.88,31.5,5947.88,421.0,ABBVIE Ludwigshafen Germany,1,1,8
863,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,1926.0,4140.9,2.15,0.01,Yes,807,2511.67,6.63,2511.67,807.0,Aurobindo Unit III,15,1,1
864,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,627.0,7787.34,12.42,0.41,No,See DN-488 (ID#:10652),See DN-488 (ID#:10652),12.46,12130.9,4091.0,Cipla,8,1,4
865,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,37240.0,275576.0,7.4,0.12,Yes,4080,13317.2,440.92,13317.2,4080.0,Cipla,8,1,4
866,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,100.0,1550.0,15.5,0.26,Yes,195,2587.9,2.48,2587.9,195.0,Aurobindo Unit III,6,1,1
867,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Others,Tablet,60.0,213.0,14910.0,70.0,1.17,No,See DN-628 (ID#:10654),See DN-628 (ID#:10654),23.86,8771.34,4230.0,GSK Ware (UK),7,1,10
868,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Crixivan,Capsule,180.0,343.0,17150.0,50.0,0.28,No,See DN-628 (ID#:10654),See DN-628 (ID#:10654),27.44,8771.34,4230.0,MSD,7,1,16
869,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Stocrin/Sustiva,Capsule,90.0,1692.0,27072.0,16.0,0.18,Yes,182,1722,43.32,1722.0,182.0,MSD Manati,15,1,10
870,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,50061.0,976189.5,19.5,0.65,Yes,3946,14199.3,1561.9,14199.3,3946.0,Mylan (formerly Matrix) Nashik,4,1,2
871,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Others,Tablet,30.0,591.0,10047.0,17.0,0.57,Yes,37,504,16.08,504.0,37.0,Gilead(Nycomed) Oranienburg DE,15,1,29
872,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,3150.0,9576.0,3.04,0.05,Yes,165,2559.28,15.32,2559.28,165.0,Ranbaxy,10,1,22
873,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,1600.0,3200.0,2.0,0.07,No,See DN-479 (ID#:10647),See DN-479 (ID#:10647),5.12,13356.65,2425.0,Cipla,8,1,4
874,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,7511.0,25537.4,3.4,0.06,Yes,732,2724.27,40.86,2724.27,732.0,Ranbaxy,15,1,22
875,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1008.0,9576.0,9.5,0.16,No,See DN-557 (ID#:10663),See DN-557 (ID#:10663),15.32,6141.25,441.0,Aurobindo Unit III,14,1,1
876,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,44135.0,548156.7,12.42,0.41,Yes,3483,12643.63,877.05,12643.63,3483.0,Mylan (formerly Matrix) Nashik,4,1,2
877,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,2273.0,17615.75,7.75,0.13,Yes,2749,10654.94,28.19,10654.94,2749.0,Aurobindo Unit III,9,1,1
878,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Crixivan,Capsule,180.0,5538.0,276900.0,50.0,0.28,Yes,1230,4680.1,443.04,4680.1,1230.0,MSD,1,1,16
879,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,10000.0,81500.0,8.15,0.14,Yes,574,3787.32,130.4,3787.32,574.0,Aurobindo Unit III,15,1,1
880,PMO - US,From RDC,HRDT,HIV test - Ancillary,SCMS from RDC,Generic,Test kit - Ancillary,100.0,4300.0,43.0,0.01,0.0,No,See DN-597 (ID#:10671),See DN-597 (ID#:10671),0.07,519.71,1017.0,Inverness Japan,7,1,9
881,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,1600.0,3200.0,2.0,0.07,Yes,2519,15252.7,5.12,15252.7,2519.0,Cipla,8,1,4
882,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,37240.0,275576.0,7.4,0.12,No,See DN-709 (ID#:10945),See DN-709 (ID#:10945),440.92,15252.7,2519.0,Cipla,8,1,4
883,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,11181.0,32536.71,2.91,0.05,Yes,566,3594.6,52.06,3594.6,566.0,Aurobindo Unit III,9,1,1
884,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,12000.0,24000.0,2.0,0.07,Yes,700,954.13,38.4,954.13,700.0,Cipla,4,2,4
885,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,2580.0,106038.0,41.1,0.34,Yes,559,3562.4,169.66,3562.4,559.0,ABBVIE Ludwigshafen Germany,9,1,8
886,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,50288.0,170979.2,3.4,0.06,No,See DN-826 (ID#:10674),See DN-826 (ID#:10674),273.57,15210.0,16709.0,Aurobindo Unit III,9,1,1
887,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Capsule,60.0,1080.0,1890.0,1.75,0.03,Yes,4668,8787.28,3.02,8787.28,4668.0,Aurobindo Unit III,1,1,1
888,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Crixivan,Capsule,180.0,20.0,1000.0,50.0,0.28,Yes,1024,5226.6,1.6,5226.6,1024.0,MSD,2,1,16
889,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,7380.0,21475.8,2.91,0.05,No,See DN-743 (ID#:10683),See DN-743 (ID#:10683),34.36,22956.0,2166.0,Aurobindo Unit III,6,1,1
890,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,73012.0,540288.8,7.4,0.12,Yes,14083,11053.53,864.46,11053.53,14083.0,Cipla,7,1,4
891,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,27156.0,712845.0,26.25,0.88,Yes,9344,35246.5,1140.55,35246.5,9344.0,Aspen-OSD,4,1,15
892,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,4332.0,53803.44,12.42,0.41,Yes,338,1890.76,86.09,1890.76,338.0,Mylan (formerly Matrix) Nashik,4,1,2
893,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,50000.0,472500.0,9.45,0.16,Yes,4657,2348.92,756.0,2348.92,4657.0,Aurobindo Unit III,4,1,1
894,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,1600.0,3200.0,2.0,0.07,Yes,422,3335.15,5.12,3335.15,422.0,Cipla,8,1,4
895,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,51364.0,487958.0,9.5,0.16,Yes,5372,16430.72,780.73,16430.72,5372.0,Aurobindo Unit III,9,1,1
896,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,40000.0,288000.0,7.2,0.12,Yes,7393,6051.02,460.8,6051.02,7393.0,Strides,4,2,5
897,PMO - US,From RDC,HRDT,HIV test,SCMS from RDC,Determine,Test kit,100.0,25.0,1800.0,72.0,0.72,No,See DN-686 (ID#:10691),See DN-686 (ID#:10691),2.88,785.88,12.0,Inverness Japan,6,1,9
898,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,160.0,2640.0,16.5,0.07,Yes,938,11340.2,4.22,11340.2,938.0,Aurobindo Unit III,6,1,1
899,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,4296.0,9021.6,2.1,0.01,Yes,1600,10314.28,14.43,10314.28,1600.0,Aurobindo Unit III,3,1,1
900,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,15000.0,393750.0,26.25,0.88,Yes,1365,9904.65,630.0,9904.65,1365.0,Aspen-OSD,2,1,15
901,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1061.0,3607.4,3.4,0.06,Yes,106,1054.52,5.77,1054.52,106.0,Aurobindo Unit III,3,1,1
902,PMO - US,From RDC,HRDT,HIV test - Ancillary,SCMS from RDC,Generic,Test kit - Ancillary,100.0,240.0,1200.0,5.0,0.05,Yes,751,190.06,1.92,190.06,751.0,Inverness Japan,17,2,9
903,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,760.0,7182.0,9.45,0.16,Yes,199,1917.53,11.49,1917.53,199.0,Aurobindo Unit III,2,1,1
904,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,200.0,16.0,22.4,1.4,0.01,No,See DN-718 (ID#:10968),See DN-718 (ID#:10968),0.04,1917.53,199.0,Aurobindo Unit III,2,1,1
905,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Crixivan,Capsule,180.0,1428.0,71400.0,50.0,0.28,Yes,2955,4551.52,114.24,4551.52,2955.0,MSD,7,1,16
906,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,65524.0,622478.0,9.5,0.16,Yes,14599,32146.52,995.96,32146.52,14599.0,Aurobindo Unit III,15,1,1
907,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,37240.0,275576.0,7.4,0.12,No,See DN-687 (ID#:10697),See DN-687 (ID#:10697),440.92,15696.7,4252.0,Cipla,8,1,4
908,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,150.0,12330.0,82.2,0.68,Yes,34,1608.7,19.73,1608.7,34.0,ABBVIE Ludwigshafen Germany,14,1,8
909,PMO - US,From RDC,HRDT,HIV test,SCMS from RDC,Determine,Test kit,100.0,30.0,2160.0,72.0,0.72,Yes,7,774.84,3.46,774.84,7.0,Inverness Japan,6,1,9
910,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,40000.0,1050000.0,26.25,0.88,Yes,3512,1772.4,1680.0,1772.4,3512.0,Aspen-OSD,4,1,15
911,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,66268.0,490383.2,7.4,0.12,Yes,6606,22666.98,784.61,22666.98,6606.0,Cipla,8,2,4
912,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,8000.0,16000.0,2.0,0.07,No,See DN-813 (ID#:10979),See DN-813 (ID#:10979),25.6,22666.98,6606.0,Cipla,8,2,4
913,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,38975.0,280620.0,7.2,0.12,Yes,13123,9161.95,448.99,9161.95,13123.0,Strides,7,1,5
914,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Tablet,60.0,11640.0,90210.0,7.75,0.13,Yes,16778,9043.65,144.34,9043.65,16778.0,Aurobindo Unit III,9,1,1
915,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,20186.0,64595.2,3.2,0.05,Yes,4218,43041.34,103.35,43041.34,4218.0,Aurobindo Unit III,6,1,1
916,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,15048.0,140698.8,9.35,0.16,Yes,1448,3613.31,275.77,3613.31,1448.0,Aurobindo Unit III,7,1,1
917,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,720.0,6732.0,9.35,0.16,Yes,66,772.04,13.19,772.04,66.0,Aurobindo Unit III,7,1,1
918,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,90323.0,668390.2,7.4,0.12,Yes,9635,52979.7,1069.42,52979.7,9635.0,Cipla,9,1,4
919,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,44432.0,151068.8,3.4,0.06,Yes,2503,3629.37,296.09,3629.37,2503.0,Hetero Unit III Hyderabad IN,4,2,3
920,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,35400.0,120360.0,3.4,0.06,Yes,1987,14931.8,192.58,14931.8,1987.0,Hetero Unit III Hyderabad IN,2,1,3
921,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,10000.0,262500.0,26.25,0.88,Yes,878,4401.4,514.5,4401.4,878.0,Aspen-OSD,2,1,15
922,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,32017.0,124866.3,3.9,0.06,Yes,2353,3210.18,199.79,3210.18,2353.0,Mylan (formerly Matrix) Nashik,4,1,2
923,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,3200.0,6720.0,2.1,0.01,Yes,1120,8185.2,13.17,8185.2,1120.0,Aurobindo Unit III,4,1,1
924,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,21225.0,72165.0,3.4,0.06,Yes,2521,14336.95,141.44,14336.95,2521.0,Aurobindo Unit III,1,1,1
925,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,20000.0,236000.0,11.8,0.2,Yes,2283,13586.1,462.56,13586.1,2283.0,Aurobindo Unit III,3,1,1
926,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,76000.0,562400.0,7.4,0.12,Yes,8912,35513.01,1102.3,35513.01,8912.0,Cipla,8,2,4
927,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,50000.0,600500.0,12.01,0.4,Yes,3880,3817.12,960.8,3817.12,3880.0,Mylan (formerly Matrix) Nashik,4,1,2
928,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,123317.0,912545.8,7.4,0.12,Yes,13253,64506.78,1460.07,64506.78,13253.0,Cipla,9,2,4
929,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,1893.0,22337.4,11.8,0.2,Yes,215,2408.91,43.78,2408.91,215.0,Aurobindo Unit III,3,1,1
930,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,42.0,1726.2,41.1,0.34,Yes,123,845.37,3.38,845.37,123.0,ABBVIE Ludwigshafen Germany,3,1,8
931,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Stocrin/Sustiva,Oral,180.0,3271.0,55476.16,16.96,0.09,Yes,933,3409.91,108.73,3409.91,933.0,MSD,1,1,16
932,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Stocrin/Sustiva,Oral,180.0,325.0,5512.0,16.96,0.09,Yes,2085,23866.2,10.8,23866.2,2085.0,MSD,6,1,16
933,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Crixivan,Capsule,180.0,56.0,2800.0,50.0,0.28,No,See DN-1100 (ID#:11005),See DN-1100 (ID#:11005),5.49,23866.2,2085.0,MSD,6,1,16
934,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,5216.0,10014.72,1.92,0.01,No,See DN-1100 (ID#:11005),See DN-1100 (ID#:11005),19.63,23866.2,2085.0,Aurobindo Unit III,6,1,1
935,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,76000.0,562400.0,7.4,0.12,Yes,8848,37040.86,1102.3,37040.86,8848.0,Cipla,8,2,4
936,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Kaletra,Oral,300.0,40.0,1644.0,41.1,0.14,Yes,52,1287.77,3.22,1287.77,52.0,ABBVIE (Abbott) Logis. UK,7,1,11
937,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,23524.0,206070.24,8.76,0.15,Yes,3155,9021.82,403.9,9021.82,3155.0,Aurobindo Unit III,1,1,1
938,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Norvir,Capsule,306.40850760066724,2.0,76.72,38.36,0.11,No,See DN-917 (ID#:10745),See DN-917 (ID#:10745),0.12,13353.34,892.0,ABBVIE (Abbott) France,2,1,10
939,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Capsule,60.0,1000.0,1500.0,1.5,0.02,Yes,10435,121330.06,2.94,67318.62599614196,10435.0,Aurobindo Unit III,6,1,1
940,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,5000.0,60050.0,12.01,0.4,Yes,4247,8231.95,96.08,8231.95,4247.0,Mylan (formerly Matrix) Nashik,4,2,2
941,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Capsule,90.0,1000.0,15260.0,15.26,0.17,No,See DN-944 (ID#:11012),See DN-944 (ID#:11012),29.91,67318.62599614196,10435.0,Aurobindo Unit III,6,1,1
942,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,12304.0,322980.0,26.25,0.88,Yes,5197,21895.01,633.04,21895.01,5197.0,Aspen-OSD,2,1,15
943,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,139.0,3648.75,26.25,0.88,Yes,192,13538.35,7.15,13538.35,192.0,Aspen-OSD,2,1,15
944,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,500.0,1450.0,2.9,0.05,Yes,26,1096.71,2.84,1096.71,26.0,Aurobindo Unit III,3,1,1
945,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,8192.0,90112.0,11.0,0.37,Yes,9516,101348.75,144.18,67318.62599614196,9516.0,Mylan (formerly Matrix) Nashik,6,1,2
946,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Others,Tablet,30.0,3068.0,52156.0,17.0,0.57,Yes,2002,10460.94,102.23,10460.94,2002.0,Aspen-OSD,15,1,15
947,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,8100.0,23571.0,2.91,0.05,Yes,404,5866.29,46.2,5866.29,404.0,Aurobindo Unit III,6,1,1
948,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,50000.0,600500.0,12.01,0.4,Yes,3842,15281.81,960.8,15281.81,3842.0,Mylan (formerly Matrix) Nashik,4,2,2
949,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,32256.0,301593.6,9.35,0.16,Yes,5589,22758.49,591.12,22758.49,5589.0,Aurobindo Unit III,1,1,1
950,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,2871.0,75363.75,26.25,0.88,Yes,249,6443.61,147.71,6443.61,249.0,Aspen-OSD,2,1,15
951,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,49385.0,562989.0,11.4,0.19,Yes,5553,11492.86,1103.46,11492.86,5553.0,Aurobindo Unit III,2,3,1
952,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,12480.0,512928.0,41.1,0.34,Yes,2803,8669.38,1005.34,8669.38,2803.0,ABBVIE Ludwigshafen Germany,1,1,8
953,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Capsule,90.0,210.0,3360.0,16.0,0.18,Yes,26,997.46,5.38,997.46,26.0,Aurobindo Unit III,6,1,1
954,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,4000.0,48040.0,12.01,0.4,Yes,8523,35673.58,94.16,35673.58,8523.0,Aurobindo Unit III,8,2,1
955,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,7350.0,22050.0,3.0,0.05,Yes,404,3366.98,43.22,3366.98,404.0,Hetero Unit III Hyderabad IN,10,1,3
956,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,37440.0,982800.0,26.25,0.88,Yes,5712,5873,1825.8853909196707,5873.0,5712.0,Aspen-OSD,9,2,15
957,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,69491.0,792197.4,11.4,0.19,Yes,7798,15128.37,1552.71,15128.37,7798.0,Aurobindo Unit III,2,3,1
958,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,489.0,3770.19,7.71,0.13,Yes,28,1047.24,7.39,1047.24,28.0,Aurobindo Unit III,14,1,1
959,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Truvada,Tablet,30.0,260.0,6825.0,26.25,0.88,Yes,28,1180.71,13.38,1180.71,28.0,Aspen-OSD,3,1,15
960,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,90.0,219.6,2.44,0.04,Yes,5,537.32,0.43,537.32,5.0,Aurobindo Unit III,3,1,1
961,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Aluvia,Tablet,120.0,100.0,4110.0,41.1,0.34,Yes,23,1152.63,8.06,1152.63,23.0,ABBVIE Ludwigshafen Germany,3,1,8
962,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,2106.0,5138.64,2.44,0.04,Yes,3545,3599.76,10.07,3599.76,3545.0,Aurobindo Unit III,7,2,1
963,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,1250.0,11250.0,9.0,0.3,Yes,1787,12798.04,22.05,12798.04,1787.0,Mylan (formerly Matrix) Nashik,13,1,2
964,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,100000.0,1100000.0,11.0,0.37,Yes,7735,15922.67,1825.8853909196707,15922.67,7735.0,Hetero Unit III Hyderabad IN,4,2,3
965,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,5512.0,39245.44,7.12,0.12,Yes,1165,7329.83,76.92,7329.83,1165.0,Cipla,2,3,4
966,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,264.0,2312.64,8.76,0.15,Yes,27,1012.18,4.53,1012.18,27.0,Mylan (formerly Matrix) Nashik,2,1,2
967,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,105.0,809.55,7.71,0.13,Yes,6,1053.86,1.59,1053.86,6.0,Aurobindo Unit III,3,1,1
968,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,21765.0,154966.8,7.12,0.12,Yes,1984,7329.83,303.73,7329.83,1984.0,Strides,2,3,5
969,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,11216.0,127301.6,11.35,0.19,Yes,1894,13293.41,249.51,13293.41,1894.0,Aurobindo Unit III,3,1,1
970,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,3994.0,45531.6,11.4,0.19,Yes,452,7329.83,89.24,7329.83,452.0,Aurobindo Unit III,2,3,1
971,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Capsule,90.0,3000.0,45780.0,15.26,0.17,No,See DN-1296 (ID#:10779),See DN-1296 (ID#:10779),89.73,7329.83,3364.0,Aurobindo Unit III,2,3,1
972,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,810.0,6245.1,7.71,0.13,Yes,47,1000.51,12.24,1000.51,47.0,Aurobindo Unit III,14,1,1
973,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,60.0,10480.0,39824.0,3.8,0.06,Yes,786,11032.42,78.06,11032.42,786.0,Cipla,1,1,4
974,PMO - US,From RDC,ARV,Adult,SCMS from RDC,Generic,Tablet,30.0,37059.0,407649.0,11.0,0.37,Yes,2876,4506.18,798.99,4506.18,2876.0,Hetero Unit III Hyderabad IN,4,2,3
975,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Capsule,30.0,1092.0,2446.08,2.24,0.07,Yes,1585,6811.39,4.79,6811.39,1585.0,Aurobindo Unit III,6,1,1
976,PMO - US,From RDC,ARV,Pediatric,SCMS from RDC,Generic,Oral,240.0,2304.0,4423.68,1.92,0.01,No,See DN-1373 (ID#:11062),See DN-1373 (ID#:11062),8.67,6811.39,1585.0,Aurobindo Unit III,6,1,1
